,EAP,HPL,MWS
3819,0.0,0.0,0.0
3820,0.0,169554558153.351,8061140036160.754
3821,1126387316473920.2,195168099613419.34,3478212006367122.5
3822,31008958147.287037,2011334958.6031365,531824699.02005535
3823,29.56261153634056,0.0,0.0
3824,6949608209.844406,102030.4788299118,1868201920.0600038
3825,17591910937427.75,5407640395585.073,1046275582611.2328
3826,2452391154598785.5,5489910571611259.0,3074075881913211.5
3827,0.0,0.0,0.0
3828,0.0,28136922794.119637,0.0
3829,0.0,0.0,0.0
3830,0.0,4882.775964978335,78963209.64743331
3831,0.0,161455.37322976755,0.0
3832,8484412.366327452,0.0,0.0
3833,1.2558967472534177e-06,0.0,0.0
3834,8179086915259.389,71690252203.2684,68756700530.6069
3835,0.0,0.0,0.0
3836,0.0,0.0,0.0
3837,211072404574512.56,56587828173149.48,771620744613322.8
3838,0.0,0.0,82.90252544935251
3839,1.3445596193848636e-05,0.0,0.0
3840,476557777323786.56,38106045773667.59,795738333355828.9
3841,0.0,0.0,0.0
3842,6952560188286504.0,2003984715883024.8,4689225948846905.0
3843,5955933565762.201,31709180893.591618,9880759373.17408
3844,103596169562.0926,81683691.29333296,0.0
3845,0.0,0.0,0.0
3846,848630548124.6685,590160561.9914042,3452415068.1479173
3847,0.0,0.0,0.0
3848,0.0,29919.153357661166,0.0
3849,0.0,70427385766691.62,0.0
3850,71617.10478247727,10614.129777301208,14032.124210076337
3851,2907313512593339.5,3594640348451004.0,8627136836282412.0
3852,947180221715.8602,42274018337.63471,119420464641.6735
3853,1533910386.5709372,35635.1895071823,71532247236.00716
3854,0.0,0.0,0.0
3855,0.0,52976103377.35405,0.0
3856,1707345392.779473,0.0,0.0
3857,0.0,0.0,7158460402.201827
3858,0.0,1061780791502.8046,0.0
3859,0.014016088030738586,0.0,0.0
3860,214137544727046.6,3002766266842.642,1727918738096.181
3861,0.0,0.0,2.2362142063498633e-09
3862,43334263112.16776,1415507119.6708474,30319625606.082504
3863,148359071.5093748,209835.6105880745,2654560322.382443
3864,0.00015484520676752923,0.0,0.0
3865,180916.03993100626,3500959.448548614,0.0
3866,7605625017.231972,8619016.266221188,420347837.11491776
3867,545492785529468.2,73368729686830.14,135237915933748.23
3868,0.0,275.1629870824445,0.0
3869,536128.3905411747,0.0,0.0
3870,0.0,0.0013151170277058142,0.0
3871,34960138.48246415,872.2878383016398,11057.30405988764
3872,1063581044045409.8,318465575309027.3,1962566275142246.0
3873,1.1293494936135407e-05,6.85465468868399e-08,5.196253183172958e-06
3874,0.0,0.0,0.0
3875,548046642839236.2,52564900196424.27,5393626021220.698
3876,0.0,0.0,0.0
3877,0.0,0.0,6.517817202833159
3878,0.0,0.0,0.0
3879,27633724834758.03,0.0,0.0
3880,0.0,0.0,11460101882.983309
3881,28070.02854425669,0.0,0.0
3882,0.0,0.0,0.0
3883,1179531118185791.8,43617882766316.34,236599074151359.34
3884,0.0,0.0,3147490.1844917596
3885,28983.90975262543,0.008820962959614936,0.0
3886,0.0,0.0,0.0
3887,12907.93380740198,3079.207849816808,0.0
3888,9758215.356908241,15.489183399742332,0.0
3889,168818527866318.16,31256919606.066086,414179726430866.8
3890,0.0,0.0,0.0
3891,0.0,197408631227.4413,0.0
3892,0.0,0.0,0.0
3893,1076294874.4141695,0.0,0.0
3894,0.0,0.0,0.0
3895,0.0,0.0,0.0
3896,0.0,0.0,0.0
3897,380658976.91003436,0.0,0.0
3898,0.0,20669839625.41579,2878853955.247261
3899,0.0,0.0,0.0
3900,6.374244513395992e-06,0.0,0.0
3901,0.0,27026.396038327424,0.0
3902,0.0,24949973.601724364,0.0
3903,176621934394.29166,317173690.9227964,854564448966.8268
3904,11239394716.002096,0.0,0.0
3905,4.259436102192522e+16,2869044780027550.5,1.888809703928776e+16
3906,0.0,0.0,0.0
3907,1.755469412827395e+16,1521889976845718.8,1504457088104695.5
3908,54590.09070544182,56469.38085835134,236072.22164188512
3909,294622.8037665696,27047976.767297734,1983013.1035586344
3910,0.0,9003873.618033474,0.0
3911,0.0,13733108646.087147,1488230648.421557
3912,0.0,0.0,0.0
3913,1240363.6762733203,0.0,0.0
3914,135170.96524841333,0.1669036768345145,0.0
3915,0.0,0.000406771699929027,323.1661460236265
3916,2857024.8465933236,0.0,0.0
3917,0.0,0.0,0.0
3918,0.0,1957881403833.3945,0.0
3919,0.0,0.0,0.0
3920,0.0,52907026.546798795,0.0
3921,0.0,123087.00940681434,283957.9128862054
3922,1093726166309.2577,19651745079.656574,2787386504411.473
3923,100765226054427.33,12999502402625.455,272032773326043.75
3924,0.0,0.0,0.0
3925,0.0,1860.469890152384,63416.830889228455
3926,13110302.429330654,25657.900172240876,2060575.9835073485
3927,0.0,0.0,0.0
3928,736782226738818.9,0.0,0.0
3929,0.0,611634156654.3301,375167601697.948
3930,856659917720.1926,0.0,0.0
3931,23.221222893209873,108.59965194851326,0.0
3932,2838213304812.4673,0.0,25200934983808.85
3933,0.0,38162431377989.69,0.0
3934,0.5837407893560499,0.0,0.0
3935,1297420917386.009,261492687648.57388,9482281730967.682
3936,0.0,0.0,1053114909951291.5
3937,0.0,0.0,9174899772246.736
3938,1.2998854158054784e+16,7366619934230348.0,2.8655077293033156e+16
3939,0.0,0.0,2886321.8674524403
3940,11892249.349318381,0.0,0.0
3941,0.0,0.0,0.0
3942,0.0,0.0,0.0
3943,0.0,0.0,0.0
3944,0.0,35949230851.23659,31933483641823.938
3945,0.0,8425.314609749563,0.0
3946,2.133262278655201e+16,0.0,2.656843783251616e+16
3947,261753501163337.56,17218358132871.541,101139140341578.64
3948,0.0,0.0,0.0
3949,0.0,177221250.93593442,0.0
3950,0.03118944442293691,0.0,0.4697252778044332
3951,18232908145.11735,0.0,40774167303.3613
3952,596605126375747.9,54108548221011.555,4646469276116.341
3953,0.0,0.0,0.0
3954,0.0,0.0,0.0
3955,0.0,0.0,310358957099.3939
3956,67028.50008017861,95934.18876108379,56085.827878555174
3957,5243062051498.726,0.0,0.0
3958,0.0,0.0,0.0
3959,0.0,0.0,0.0
3960,0.0,36167986210.19414,0.0
3961,0.0,0.0,2.6751601236428686e-12
3962,0.0,0.0,13641886286328.33
3963,76125556.69891018,91145487.33827604,4727796.777564098
3964,0.0,0.0,0.0
3965,463518273478998.56,4717363654303.431,1.1356074548542354e+16
3966,5749018979488.959,347210562287.02844,36597977478560.875
3967,0.0,0.0,4.5164206665369415e-07
3968,0.0,418.43956603157403,0.0
3969,0.0,0.0,44.18628549356529
3970,542760401847836.3,154720682692432.06,332067370441620.1
3971,0.0,0.0,2532977529.1182947
3972,0.0,38555760773.93335,0.0
3973,0.0,0.0,4511.92856442466
3974,0.0,0.0,53306.020368851
3975,0.0,0.0,2.4465669768840956
3976,0.0,0.0,0.0
3977,1902558015344775.2,574374300159336.5,1525564272821948.2
3978,0.0,443.5048363660355,0.0
3979,5.856335419698947,0.0,0.0
3980,0.0,0.0,3600120.057922317
3981,525006915919.24286,607144055727.9109,617880682036.067
3982,115287043.87244406,20072.844071881067,0.0
3983,340137.41382970364,0.0,0.0
3984,0.0,0.0,0.0
3985,803110.3450089762,0.0,0.0
3986,0.0,0.0,0.054065718373624234
3987,0.0,293.5352012741266,0.0
3988,0.0,0.0,0.0
3989,63792939977669.21,0.0,0.0
3990,0.0,0.0,0.0
3991,0.0,20091.11921182682,0.0
3992,0.0,0.0,0.0
3993,2159758945.878262,88292469.1546755,86718105.36420466
3994,9024591.506431852,0.0,0.0
3995,0.0,0.0,147456689947.49515
3996,0.0,0.0,0.0
3997,0.0,212599564.36900347,0.0
3998,353636917443434.7,91251680249520.9,562262944189375.6
3999,911378375099.5793,978073825521.1746,0.0
4000,0.0,124410746.662846,962703628.7305759
4001,0.0,0.0,0.0
4002,0.0,0.0,0.0
4003,0.0031552846221242175,0.0,0.0
4004,8684990.392089779,0.0,0.0
4005,0.0,0.0,36483277988.58
4006,0.0,5913434593.096534,0.0
4007,47810279.20081605,19573.508624690156,0.0
4008,0.0,0.0,0.0
4009,0.0,2129635543200.4285,0.0
4010,157765961970.84042,0.0,311356199274.4629
4011,1202867.8508587037,545.662845231064,135852504.36483014
4012,0.0,179948104520.48703,0.0
4013,47261487448212.08,7576285335309.063,500713176368.39014
4014,3204893011767.8623,7309684695484.2295,5069397295914.453
4015,241458981.7504774,0.0,0.0
4016,0.0,0.0,0.0
4017,0.0,4442129304525057.5,0.0
4018,1.8118995975929026,0.0,218910.72925728493
4019,0.0,0.0,598109330.786737
4020,860702571060649.1,4033562471377.8257,24633989579820.652
4021,6.591166311890615e-06,0.0,0.0
4022,0.0,37080.47389326968,0.0
4023,136822961.32940215,0.0,0.0
4024,0.0,0.0,0.0
4025,404718643466.18744,27840583476.14452,0.0
4026,0.0,0.0,0.008156117971064563
4027,135623356282.97849,0.0,0.0
4028,0.0,0.0,0.0
4029,0.0,0.0,0.0
4030,0.0,426899617.60994047,0.0
4031,0.0,0.0,0.0
4032,0.0,0.001332228754377999,4.017301203015664
4033,95.49949629329704,0.013409369079834386,0.001665378768330411
4034,38562010087505.85,6503331109134.1875,891884289354.0868
4035,235.89359561309493,0.0,0.41986392131149824
4036,381722592.9697087,0.0,0.0
4037,0.0,0.0,0.0
4038,0.0,1192305.112672268,0.0
4039,0.0,0.0,0.0
4040,1711250610500956.8,0.0,0.0
4041,2949775495.377817,0.0,0.0
4042,0.0,7807491.936072149,0.0
4043,3174021.3473087223,0.0,0.0
4044,0.0,0.0,4607186712.036929
4045,1.965070057153216e+16,1.965070057153216e+16,1.965070057153216e+16
4046,1647854360680.4429,153733002420.64197,0.0
4047,0.0,0.0,0.0
4048,0.0,193537175.2333694,0.0
4049,3346767.573581301,745289972.811484,0.0
4050,139355087469846.56,10857457789695.102,354794148091018.8
4051,0.0,150018025117250.66,0.0
4052,0.0,0.0,0.0
4053,0.0,3.048003498368927,0.0
4054,15632.75109305452,314583.77028744534,1140.6215534280557
4055,28384942.747957148,0.0,0.0
4056,1289637167681044.5,0.0,0.0
4057,3.3861565381742684e+16,0.0,0.0
4058,21065830.48512613,48906.065633451275,2724.5835117974343
4059,83710252.18299435,0.0,0.0
4060,11783787158.108036,0.0,0.0
4061,0.0,1.255622429706711e-13,0.0
4062,17682357078.196068,0.0,0.0
4063,0.0,0.0,0.0
4064,0.0,0.0,0.0
4065,0.0,0.0,0.0
4066,0.0,0.0,0.0
4067,0.0,0.0,0.0
4068,0.00015799605007107506,0.0,0.0
4069,0.0,0.0,0.0
4070,0.0,0.0,268036693.37883663
4071,0.0,0.0,0.0
4072,0.0,0.0,0.0
4073,0.0,0.0,0.0
4074,195760607538261.66,0.0,82471374443602.22
4075,0.7132126370326409,0.0023030290411138344,0.0
4076,0.0,0.0,0.0
4077,0.0,22902170.8278016,75937066.35629196
4078,261494370.6531571,34782.803419150114,36173432.69539712
4079,4376896882218.7847,1359245568534.0317,197508816339.77692
4080,0.0,0.0,0.0
4081,1.0819284944073034e+16,1754560483821069.0,3713829784877734.0
4082,13111904405358.215,1336863340933.5981,0.0
4083,0.0,8888.843550963607,0.0
4084,0.0,0.0,0.0
4085,0.0,0.0,0.0
4086,0.0,0.02219113976979184,0.0
4087,0.0,25736.98942737419,0.0
4088,0.0,29527075291.60354,0.0
4089,0.0,0.0,0.0
4090,0.0,0.0,2.35406052635865e-08
4091,0.0,246262.7085566482,3348073.244378613
4092,7104709149356228.0,0.0,0.0
4093,0.0,0.0,0.0
4094,0.0,0.0,0.0
4095,0.0,0.0,0.0
4096,83880753504.06616,1022614.8590369808,14507935.168628817
4097,2927114864.4893985,5815430502.118856,10998055.775460847
4098,0.0,88110261.91394855,0.0
4099,12962309928210.133,0.0,0.0
4100,15815074551624.598,179176352688.27182,727983002922.5833
4101,0.0,0.0,64.79659333704763
4102,880.395119897748,0.0,0.0
4103,102675979082771.81,312588221713.0581,0.0
4104,0.0,5615991.323222081,0.0
4105,0.0,2.5291671698200078e-05,0.0
4106,0.0,0.0,105120177.16359328
4107,0.0,4.584214773484716,0.0
4108,0.0,0.0,0.0
4109,0.0,105.78944594569164,0.0
4110,0.0,2.6090868524361284e-07,0.0
4111,0.0,0.0,0.0
4112,223504592.30903158,0.0,72388.86660822842
4113,145347335771477.28,1699845968119.1443,26669073299072.492
4114,113714379.66794229,0.0,0.0
4115,1463300504562.1665,138391760.10686404,1249269675.8450098
4116,0.0,29.06618140812968,0.0
4117,262055310.12045896,631492.0239244279,0.0
4118,0.0,0.0,0.0
4119,1.3811756845191302e+16,972915870633790.5,0.0
4120,0.0,1099845488.1859941,0.0
4121,0.0,0.0,0.0
4122,1.5860548573302947e-05,0.0,0.0
4123,122678544449.37749,0.0,0.0
4124,0.0,0.0,3163742393087.6665
4125,26554999774530.195,269374549184.56183,0.0
4126,0.0,767071663568.5614,0.0
4127,0.0,512.2055577512116,150.64714186599818
4128,0.0,21464478859.509388,0.0
4129,3123524878222925.5,40413565882675.695,0.0
4130,0.0,0.0,0.0
4131,0.0,0.0,0.0
4132,0.0,0.0,2431.2997898700933
4133,0.0,1.4231762311884481e-25,0.0
4134,0.0,0.0,0.0
4135,0.0,0.01447405975091632,0.0
4136,0.0,0.0,0.0
4137,9176052.697303167,445.7147302704072,0.0
4138,0.0,427649333.6995982,0.0
4139,0.0,0.0,0.0
4140,5894944376866166.0,1374347901582421.0,7038905321884107.0
4141,1.1760795387727042e+16,0.0,0.0
4142,71548251287.13199,0.0,35988486161.843925
4143,12726.847475210941,0.0,0.0
4144,1585124986849.3206,129142435155.79611,262072639883.10144
4145,0.0,0.0,0.0
4146,264587206042038.12,0.0,1146900218095456.2
4147,0.0,0.02618521237293071,0.004024201750502828
4148,5774827848080.813,2041142089387.656,13780025765207.83
4149,0.0,0.0,0.0
4150,73870244658840.95,5341150920680.121,0.0
4151,0.0,0.0,185719257.61374363
4152,0.0001332754008742101,0.0,0.0
4153,0.0,0.0,0.0
4154,0.0,0.029231039938852506,0.0
4155,117116196769.78778,6252647998.641339,23721154314.281883
4156,0.0,0.0,19626605274.36896
4157,0.0,0.0,144.317914238392
4158,822884163307.3046,0.0,483202365378.06696
4159,5531466063758832.0,5738228923445502.0,2902340190277413.0
4160,8241587309575.707,40011338424729.375,25252369666611.945
4161,0.0,0.0,168599419.5636507
4162,1399086906994027.0,4087384785877837.5,1.0427226241392658e+17
4163,0.0,3743210.7737654718,0.0
4164,0.0,0.0,0.0
4165,0.0,0.0,0.0
4166,0.0,0.0,1.5886074726920771
4167,0.4955755648236329,0.0,0.0
4168,0.0,0.0,24.165463444094648
4169,0.0,0.0,0.0
4170,66818950.01566731,0.0,413739974.5201158
4171,4237861.806304531,1557365.3326457262,73400.94715765223
4172,2.8224957166583824,0.0,0.0
4173,0.0,23.407148263516294,415.37422745698296
4174,659.1131419318511,74622.04108962796,0.0
4175,1586134.8390762866,1567.852877521752,3796.421559498917
4176,0.0,0.0,0.0
4177,4406399122465.774,80573362583.65263,1066299274.6446307
4178,0.0,0.0,0.0
4179,0.0,3257992.4841472157,0.0
4180,5465144706.856246,0.0,0.0
4181,0.8615761829093627,0.0,0.0
4182,2154.7570974918062,0.17084927325159832,0.0
4183,37247364879.62781,0.0,148003532922.78284
4184,0.0,0.0,0.0
4185,198830947551538.88,0.0,0.0
4186,0.0,719.150311676241,38457.91587001562
4187,332655926304486.44,52399749013499.47,690472745838656.4
4188,0.0,5969.922409002823,83076430.78657913
4189,0.0,0.0,0.0
4190,8850340.845832037,23.05597696718003,807.7706721149578
4191,25616893848.166473,0.0,4064536364076.138
4192,2489320.165303324,0.0,0.0
4193,0.0,0.06412041355654712,0.0
4194,0.0,0.0,0.0
4195,0.0,1401.9379197337698,0.0
4196,3269312.2051424636,0.0,0.0
4197,0.0,6528011593.86105,0.0
4198,0.0,0.0,0.0
4199,0.0,0.0,0.0
4200,3.48192975519027e+16,1.3506884597680418e+16,1.0004665688557446e+16
4201,154287357776694.2,3498308713.712017,286022930255.64465
4202,0.0,0.0,0.0
4203,0.0,0.0,0.0
4204,0.0,0.0,0.24255380852467306
4205,643957846.3379295,1061432393.5080227,0.0
4206,0.0,0.0,0.0
4207,0.0,27187296.4647886,7698649067.508885
4208,20950830.97734197,3121009219.805985,66482861.62635263
4209,0.0,0.0,257320733.51160693
4210,0.0,0.00011925321978850314,0.0
4211,0.0,1.986374180551471e-05,0.0
4212,248356567586077.72,0.0,0.0
4213,0.3358778799590669,1.8837382797530502,0.0
4214,1478806.8920294489,79720.12057054824,120103.68792552767
4215,0.0,0.0,0.0
4216,474751845222745.7,220039719518431.34,301770532457536.5
4217,76931976981.56268,0.0,15711366645.470253
4218,47968470.6664439,0.0,0.0
4219,11403090342.991524,4315811.468432772,12006769.960787367
4220,24.4357684907393,0.0,2044.0228622405318
4221,3.686692488856336e+16,2.2207363584293376e+16,4110256790539540.5
4222,72361263022422.92,1078079250810.679,532269122687.8045
4223,0.0,2923.0019339170503,0.0
4224,106.40524867388011,3.176190024707025,0.0
4225,0.0,0.0,17.095118847911888
4226,0.0,35586634132760.0,633648855400.0724
4227,8486.54298939712,0.0,1901.9077897954426
4228,0.0,2.2425779427968387e-15,7.039813768842324e-13
4229,0.0,0.0,0.0
4230,0.0,140.96602152503024,0.0
4231,203002204453.5418,0.0,2220654997.4593167
4232,8396956776.712963,0.0,8118576.486676795
4233,0.0,0.0,0.0
4234,0.0,0.0,0.0
4235,0.0,22319472343.068615,0.0
4236,122.60381955463713,0.0,0.0
4237,0.0,0.0,0.0
4238,24985043747.145794,322306650.86528784,0.0
4239,600605756470.2411,51820771878.24732,82941426457.7379
4240,0.0,0.0,19350548.288476184
4241,0.0,122376.06677325157,0.0
4242,0.0,0.0,60383981733.65635
4243,0.0,1.3904162435013453e-05,155.00331398532234
4244,14049496.187282901,200627452.24728656,926090418.5226709
4245,1458274175168.1262,18702965972.0592,76860032598.23045
4246,0.0,0.0,0.0
4247,2.779705393399201e+16,1.8906156066247056e+16,1.1900446112481196e+16
4248,0.0,1230611432.673354,31338357.48613991
4249,0.0,0.0,0.0
4250,0.0,0.0,0.0
4251,83223953662.99527,168357539886.79028,9270968526.211447
4252,4272532152727.004,960797838.3678651,207951130109.49533
4253,0.0,42312126.1881157,0.0
4254,0.0,0.0,0.0
4255,118794617.97310887,818681.7615102455,0.0
4256,45172145549.845055,72731679247.28232,392233968.43034524
4257,0.0,0.0,0.0
4258,0.0,0.0,9900555569753.533
4259,0.0,0.0,0.8780675698245634
4260,0.0,238769.85739043762,0.0
4261,5.656829896740337e-08,4.759564514320465e-12,0.0
4262,6298232744938.362,252404956257.42093,4086527890493.506
4263,0.0,38337938.92099891,14346.221756459689
4264,2705641873529186.0,0.0,1340854807040201.0
4265,0.0,0.0,64328417932.86701
4266,18438.883766209055,67.26966950206732,5218586.6200648
4267,0.0,0.0,0.0
4268,0.0,0.0,0.0
4269,8795852263636320.0,1283150143137391.8,6494708307502598.0
4270,19789844747.17318,0.0,0.0
4271,5557962710107.784,1031466892199.736,0.0
4272,0.0,544500002.4067429,0.0
4273,16242384811445.92,33531294220.549725,4016224200989.134
4274,588300.8915415376,1042645.6229447572,0.0
4275,925127549916173.5,248163230704425.9,76471216132257.81
4276,2309971657441.1724,130022036842.65076,286420565979.17596
4277,0.0,0.0,0.0
4278,0.0,0.0,0.0
4279,0.0,0.0,1305.5260493813923
4280,0.0,0.0,0.0
4281,27494339.508173414,10563.866176897907,219434.33564003528
4282,0.0,0.0,0.0
4283,17498425.74588197,1253864.8416974714,248615.89994452268
4284,0.0,0.0,29082.702525359266
4285,4523583559483.876,7765924330509.269,372089276764.5842
4286,0.0,0.0,0.0
4287,2247257147.5410967,0.0,0.0
4288,16383296668646.76,800510619926.037,0.0
4289,2691668329667322.5,170101875339583.94,785496071558397.9
4290,1.3761490845115307e-11,9.749719339971399e-23,9.493759309191904e-17
4291,2445449.824986179,0.0,0.0
4292,155851121730815.62,3492947299718.2246,5872698355596.854
4293,0.0,6.024940464051328e-07,0.0
4294,61497273.174972124,0.0,0.0
4295,25383121021860.36,3194359741779.093,5527543794420.919
4296,0.0,0.0,0.0
4297,0.0,163360007952.43375,0.0
4298,0.0,76337168.15962036,0.0
4299,97.07353588499451,33087.33136046907,0.0
4300,35994359191.01525,59313323.68630931,977231164532.1986
4301,0.22176487732186073,0.0,0.0
4302,0.0,5596578.130869075,0.0
4303,14159075475.956646,3802682246.02024,1648728607.7622828
4304,2119354757.8477352,116915.29286062549,0.0
4305,1060639332362274.0,1609711206264455.2,758697603319469.2
4306,792503227.933316,187741396.7131294,272198213.0672397
4307,0.0,0.0,134916573308821.17
4308,1.557678063430049e+16,1.55326342150841e+16,2.4654222027376772e+16
4309,0.0,0.0,0.0
4310,2054526.0883914104,590.6308144653125,96.22190449533991
4311,0.0,286267636164653.2,458433663220554.0
4312,0.0,0.0,0.0
4313,0.0,0.00015604498002976758,0.0
4314,0.0,121230036.1230925,0.0
4315,0.0,158426625.33340213,0.0
4316,14941678065.947912,204064859079.3651,0.0
4317,4263500213287780.5,0.0,137041078284250.12
4318,299315448.2660655,0.0,11225899.950507492
4319,0.0,681694.7388395643,0.0
4320,27.14759852401954,0.0,0.0
4321,0.0,2948132.3607185255,0.0
4322,0.0,0.0,3015505.8713626503
4323,0.0,0.0,0.0
4324,40568913971943.625,989455886831.5005,0.0
4325,0.0,0.0,31051599.795044657
4326,52.68644582504661,0.06794442669996162,0.0
4327,0.0,343613343.39328325,0.0
4328,356.15471225078005,595178.6272454533,0.0
4329,0.0,0.0,4572888.316064657
4330,33446120.601067044,2926755.67725664,4628690.191103032
4331,0.0,0.0,0.6897761040808226
4332,0.0,0.0,0.0
4333,0.0,0.0,0.0
4334,0.011309120957884701,0.025030121048360197,0.0
4335,4559335.772997963,1127664.331356862,0.0
4336,282450283259.1885,50270885.09248228,617647290.0688243
4337,3512170081.0995264,1692626.8817500852,0.0
4338,0.040005331018181566,0.0,0.0
4339,507258040984.1188,27654546674.80139,2847634210468.063
4340,129528.41143484012,0.0,0.0
4341,0.0,0.0,0.0
4342,0.0,2479128522602.0723,0.0
4343,0.0,0.0,0.020196728599147534
4344,1311296269892.46,0.0,0.0
4345,3211958682972943.0,67821943384949.78,1714672044826915.0
4346,372096506881.2181,0.0,0.0
4347,984529442723.1881,0.0,0.0
4348,11685642000.59518,137212511.51490378,440019712.2440431
4349,10672032495123.926,936060169699.1759,534173689828.5279
4350,250314613.72581777,17244749.92366466,0.0
4351,3999829989044.415,25110485976.3332,11263825488.677744
4352,109338998.52279757,152.40032329798876,147826709.38268468
4353,6238323278921.932,299418351903.2351,714503711074.3859
4354,25799238543357.98,385925289999.1341,7278806148848.853
4355,1392709344.8810763,68983.79011153476,390611190.2875816
4356,0.0,1.1819824250235458e-05,0.0
4357,4993320.0989791015,12312236.573679006,0.0
4358,371536.08131559513,0.0,0.0
4359,592010244825194.5,209413527819508.6,92112110732422.7
4360,0.0,280290600105.9956,0.0
4361,40575614207410.48,63131451382804.12,189251104886094.6
4362,0.0,0.0,0.0
4363,44669838076513.69,0.0,0.0
4364,283991138513490.5,112773192660678.08,0.0
4365,10518557.318952927,0.0,0.0
4366,0.0,1145181266.3481643,98063855.85203876
4367,22321229075052.523,340739857008.5127,548959007580.58234
4368,159113109.1675404,816273.7068795162,323934523.6786593
4369,0.0,0.0,0.0
4370,24876026937403.566,0.0,0.0
4371,0.0,0.0,0.0
4372,0.0,0.0,0.0
4373,0.0,0.0,7097739.909856916
4374,0.0,0.0,0.0
4375,9.630307371651739e-06,0.0,0.0
4376,0.0003245406234293196,0.0,0.0
4377,0.0,0.0,26137.79107083156
4378,0.0,0.0672382846178257,4.100053965848912e-06
4379,74525368.54299606,0.0,0.0
4380,0.0,0.0,0.0
4381,780476487198.0992,10136610733.711061,387327828294.175
4382,3594147369092332.0,0.0,345224204720448.1
4383,0.0,27402.78777146717,0.0
4384,578983760271.5852,0.0,11587420841.564507
4385,0.0,3463945672.5659904,356560459.8364519
4386,62.73667933479826,160.79988672934996,0.0
4387,0.0,0.0,0.07135027137956078
4388,0.0,2609348582669.4067,0.0
4389,0.0,42891006.86670431,0.0
4390,4426186016332303.0,1650830224948294.2,5540467559267141.0
4391,112763278699.29251,64479107169.80042,0.0
4392,1486808894.4473681,0.0,0.0
4393,0.0,0.0,280972517441.9589
4394,437525125.5872365,0.0,0.0
4395,195012690673.38345,183650421.10893524,193131106026.04288
4396,5172666790585858.0,2847303529792460.5,6431942915658368.0
4397,1015801860.8889567,2000590.502275376,0.0
4398,0.0,0.0,0.0
4399,607873127153382.5,87499635422682.25,0.0
4400,6.3896885404085066e-06,4.09204245386058e-10,5.592049716900087e-10
4401,6689682764.945485,452335490.9772834,79472224.79799344
4402,0.0,0.0,6000727.461277887
4403,2.7366225693034908e+16,1.1655412241727224e+16,1.9242363413757776e+16
4404,0.0,789.1829531443324,0.0
4405,0.0,0.0,105238866717.74046
4406,1897435533.5357304,4813108964.7139225,763100614755.3346
4407,30.13358813435321,0.0,40.48011876645455
4408,0.09748968107873429,0.0,0.0
4409,176389226179.13715,14156076275.511127,0.0
4410,0.0,0.0,0.0
4411,0.0,10.515954699767878,0.0
4412,15142603857630.375,0.0,134551402652251.06
4413,0.0,644.936479542554,1388946.6330498804
4414,22979020000.453304,1606003366.836442,0.0
4415,0.24193903843786074,0.0,62.65658561148114
4416,0.0,21833152.507097077,0.0
4417,23.273668032932193,0.0015081100183499737,512.2414144954648
4418,2538.110947417923,0.0,3448006.2057065526
4419,294395936875.32446,16302214951.560337,258083137635.82797
4420,0.0,0.0,0.0
4421,0.0,0.0,1.5209544109575885e-09
4422,37867407295818.38,0.0,803384808831.0923
4423,1105255264721252.1,62534806135839.3,84342687834245.33
4424,630568860206479.2,0.0,0.0
4425,43096280262807.44,491378674513.639,3082082888053.722
4426,1.3459294953004202e+16,1063474714025549.4,953751286007050.4
4427,12408297.727325402,4554.104902511755,0.0
4428,0.0,0.0,63257.2543472216
4429,35562233444.571655,0.0,11948369033.389982
4430,0.0,0.0,67229085210759.38
4431,696268235195.7412,0.0,0.0
4432,22608913590660.383,39361220409232.2,0.0
4433,0.0,0.0,131240280528594.98
4434,0.0,16956627656325.637,0.0
4435,0.0,0.0,0.0
4436,251778167.3261384,0.0,817072057.4974947
4437,0.0,0.0,11876.184168862663
4438,0.7560031254846689,0.0,1.26452062192892e-10
4439,0.0,0.0,0.0
4440,31120962.766567405,3444597.079360716,114911.80628428677
4441,1392523.7851258593,0.0,0.0
4442,2804646520630.841,18092985608931.55,0.0
4443,0.0,0.0,0.0
4444,0.0,0.0,0.0
4445,0.0,0.0,0.0
4446,9723975725055828.0,1246555736659650.2,4242411679134685.0
4447,0.0,0.0,0.0
4448,1119.906212066839,0.0,0.0
4449,4050.65067240789,0.0009308622013366434,0.07612367550457932
4450,0.0,0.0,0.0
4451,0.0,0.0,0.0
4452,0.0,0.0,2581586680.214775
4453,0.0,0.0,0.0
4454,1.4348396536586e+16,5364950805994682.0,288812642218946.75
4455,76071546882.28032,0.0,0.0
4456,2.0859238736244642e-05,0.0,0.0
4457,62076419.34276894,24128611.459865414,0.0
4458,0.0,3.5924235599728074,0.0
4459,716648.1622354409,708966.5983246872,0.0
4460,7968989828671.884,0.0,0.0
4461,2266358146205.298,0.0,0.0
4462,24675.064691842945,0.0,0.0
4463,0.0,211605.82141770734,0.0
4464,7104819627.682864,0.0,0.0
4465,630425509732.1808,0.0,38109134.76664471
4466,0.0,0.0,0.0
4467,18976676.66951841,0.0,0.0
4468,20891876867.807686,98669490.97428451,9704601857.357481
4469,575077.8006650282,32.86630235516165,8169937.543686907
4470,0.0,0.0,0.0
4471,0.0,3307139408.5990806,1088926687928.9211
4472,0.0,0.0,190825.23706497313
4473,0.0,0.0,173314262044.30194
4474,0.0,0.0,0.0
