id,EAP,HPL,MWS
id21377,0.0105635,0.0011460,0.9882906
id25247,0.0093514,0.9350715,0.0555770
id23590,0.2379003,0.7616765,0.0004232
id21390,0.3043284,0.1642442,0.5314274
id21176,0.3451038,0.5301836,0.1247126
id27310,0.7184617,0.0058867,0.2756515
id03802,0.0017446,0.0004422,0.9978132
id19012,0.9986123,0.0004233,0.0009643
id02414,0.1722195,0.0018962,0.8258843
id21814,0.2833129,0.2259510,0.4907361
id00247,0.9709076,0.0274790,0.0016135
id24584,0.9167260,0.0823516,0.0009224
id01109,0.2629676,0.0836833,0.6533491
id07953,0.9213325,0.0310568,0.0476107
id02030,0.5188880,0.4014735,0.0796385
id23912,0.8402155,0.0304188,0.1293656
id13856,0.4222804,0.2185640,0.3591556
id18661,0.0011568,0.9988429,0.0000003
id16595,0.0604979,0.0222267,0.9172753
id11387,0.0017449,0.0132270,0.9850281
id12489,0.0197854,0.0002135,0.9800012
id26079,0.9999980,0.0000013,0.0000007
id05553,0.6383864,0.3381560,0.0234576
id09596,0.9152730,0.0842031,0.0005239
id23663,0.0034617,0.9965052,0.0000331
id25726,0.0459117,0.0000457,0.9540426
id18105,0.0129306,0.0010982,0.9859712
id23249,0.5951821,0.3758644,0.0289535
id19756,0.0001478,0.0000000,0.9998522
id23981,0.0116858,0.5761024,0.4122118
id11521,0.0022377,0.0000167,0.9977455
id17449,0.0001222,0.0000013,0.9998766
id15479,0.2932411,0.0713785,0.6353804
id13555,0.0000004,0.0000000,0.9999996
id01520,0.9997148,0.0000004,0.0002848
id03093,0.9232112,0.0041128,0.0726760
id09992,0.7782754,0.0924218,0.1293028
id06668,0.5600112,0.2352459,0.2047429
id19568,0.7909436,0.0329093,0.1761471
id17963,0.7414153,0.1201765,0.1384082
id04142,0.9674400,0.0165506,0.0160094
id24508,0.0000503,0.0000064,0.9999433
id10791,0.3088428,0.0021186,0.6890387
id01228,0.0375630,0.0198663,0.9425707
id24879,0.4169273,0.0856042,0.4974685
id19795,0.3253863,0.6045994,0.0700143
id02488,0.0069424,0.0018415,0.9912162
id10204,0.0821755,0.6512599,0.2665646
id20878,0.3484863,0.4851975,0.1663162
id10163,0.0281285,0.0000021,0.9718694
id26439,0.0225676,0.0007221,0.9767102
id06268,0.7534751,0.2465246,0.0000003
id05530,,,
id15914,0.3372609,0.6469102,0.0158289
id21656,0.9947833,0.0029717,0.0022450
id16473,0.1345826,0.7688911,0.0965263
id11262,,,
id15332,0.0000066,0.0000248,0.9999686
id01765,0.0002575,0.0000023,0.9997402
id12527,0.5517142,0.1035881,0.3446977
id16877,0.0000046,0.0000000,0.9999954
id19105,0.9612825,0.0186378,0.0200797
id19533,0.9973647,0.0000605,0.0025747
id27557,0.0000643,0.9998945,0.0000412
id19487,0.0023476,0.1196299,0.8780225
id25958,0.0073967,0.0005112,0.9920921
id22331,0.9303964,0.0001459,0.0694577
id13674,0.6099619,0.3652016,0.0248364
id04688,0.9999824,0.0000013,0.0000163
id25663,0.0010764,0.0000000,0.9989236
id00344,0.2574155,0.7302640,0.0123206
id11323,0.9920023,0.0050961,0.0029016
id18670,0.1092762,0.8898985,0.0008252
id23811,0.8613469,0.1104538,0.0281993
id27702,0.9516380,0.0430559,0.0053062
id09979,0.9456772,0.0138576,0.0404652
id25040,0.0000014,0.9999836,0.0000150
id00083,0.9999590,0.0000409,0.0000001
id19751,0.9982162,0.0010841,0.0006998
id19385,0.0034302,0.0087686,0.9878012
id22498,0.9876201,0.0021675,0.0102124
id20381,0.3479263,0.0086136,0.6434601
id00428,0.0119177,0.0000114,0.9880709
id26942,0.0001021,0.0001762,0.9997217
id10242,0.1391431,0.0085012,0.8523557
id08136,0.0000108,0.0000232,0.9999660
id00055,0.0000623,0.0002278,0.9997098
id15243,0.1045078,0.0893881,0.8061041
id13954,0.9923119,0.0035698,0.0041183
id26797,0.9966034,0.0000000,0.0033966
id11384,0.0001631,0.9934178,0.0064191
id07965,0.1428627,0.0185052,0.8386321
id19311,0.7182657,0.0111770,0.2705573
id08841,0.6386207,0.3578899,0.0034893
id14884,0.9717863,0.0004264,0.0277873
id10859,0.9959954,0.0000583,0.0039463
id10460,0.5213491,0.4594217,0.0192292
id25236,0.0599546,0.3511866,0.5888588
id19325,0.0000073,0.9999662,0.0000266
id03265,0.3323071,0.5837646,0.0839283
id08636,0.0001267,0.9998144,0.0000589
id11848,0.0005922,0.9988657,0.0005421
id20945,0.2789927,0.0474647,0.6735426
id04971,0.7674920,0.1271689,0.1053391
id08496,0.9989176,0.0010386,0.0000438
id23091,0.0208206,0.0095244,0.9696549
id06654,0.0291618,0.9207212,0.0501171
id10002,0.1210213,0.8789451,0.0000335
id16426,0.8363843,0.1001816,0.0634342
id12285,0.0003035,0.9996962,0.0000004
id18466,0.9999930,0.0000005,0.0000065
id27110,0.9999670,0.0000003,0.0000326
id07502,0.5131471,0.0406696,0.4461834
id02890,0.6553636,0.0181462,0.3264902
id19800,0.0128259,0.9646648,0.0225093
id19162,0.1001775,0.8930254,0.0067971
id23696,0.4745011,0.5246269,0.0008720
id25580,0.3466966,0.2571893,0.3961141
id09671,0.4599456,0.4972041,0.0428503
id21501,0.0000577,0.9982735,0.0016688
id23983,0.0003162,0.0072811,0.9924027
id15163,0.0000177,0.9926628,0.0073195
id03351,0.0000038,0.9996387,0.0003575
id07575,0.2166460,0.4128380,0.3705159
id12149,0.3868941,0.3676857,0.2454202
id10262,0.3270114,0.2148276,0.4581609
id20055,0.2551858,0.7304107,0.0144035
id16660,0.9488212,0.0050493,0.0461294
id03200,0.0410732,0.3438715,0.6150553
id19508,0.9243055,0.0216760,0.0540186
id03793,0.0000007,0.9999990,0.0000003
id19882,0.0404976,0.8657612,0.0937412
id16261,0.9843809,0.0153314,0.0002877
id22519,0.0000003,0.0001994,0.9998003
id24023,0.0481332,0.9347749,0.0170919
id04432,0.4225482,0.2196932,0.3577586
id06228,0.8231388,0.0163409,0.1605203
id20655,0.9872742,0.0000135,0.0127123
id10603,0.0341749,0.9637941,0.0020310
id05162,0.9958196,0.0025774,0.0016029
id18462,0.0326447,0.0636423,0.9037130
id10034,0.0563649,0.7869146,0.1567205
id20090,0.0000117,0.0000270,0.9999613
id10966,0.0032471,0.0000051,0.9967479
id10696,0.0000614,0.9999328,0.0000058
id01326,0.4350851,0.2260364,0.3388785
id03613,0.3422110,0.6551652,0.0026238
id01794,0.9867812,0.0114786,0.0017402
id26181,0.0012864,0.0000035,0.9987101
id27587,0.8285723,0.1714119,0.0000158
id08364,0.9997735,0.0002263,0.0000002
id24179,0.9288242,0.0678590,0.0033168
id02284,0.9907411,0.0080033,0.0012556
id10671,0.9996805,0.0000140,0.0003055
id08252,0.7997825,0.0513098,0.1489077
id15951,0.2220874,0.0847823,0.6931303
id21864,0.0001590,0.0003110,0.9995300
id04453,0.0000002,0.9999998,0.0000000
id12771,0.0248693,0.1966523,0.7784784
id09751,0.2755247,0.0761041,0.6483712
id10572,0.8583969,0.1091027,0.0325004
id13036,0.0000340,0.0003611,0.9996049
id00112,0.0516302,0.7404293,0.2079405
id13299,0.0266174,0.1493771,0.8240055
id00858,0.1004184,0.0000133,0.8995683
id08297,0.0095258,0.9903836,0.0000906
id11005,0.0000243,0.0001420,0.9998337
id25101,0.0001478,0.9915203,0.0083319
id26150,0.9995226,0.0001019,0.0003755
id13836,0.9999988,0.0000011,0.0000000
id07352,0.9183929,0.0602190,0.0213881
id08883,0.1355016,0.0619535,0.8025448
id09328,0.1310323,0.1061448,0.7628230
id03934,0.0002926,0.2808855,0.7188219
id14064,0.0000000,0.9999996,0.0000004
id06643,0.9713377,0.0090434,0.0196189
id21558,0.9985676,0.0014218,0.0000106
id17053,0.0350057,0.0848470,0.8801473
id06434,0.3110931,0.1162759,0.5726309
id16616,0.0037268,0.0000643,0.9962089
id03306,0.2822437,0.0136335,0.7041228
id07375,0.0001274,0.7539510,0.2459216
id07934,0.0041477,0.0000058,0.9958465
id02202,0.0231412,0.0000244,0.9768344
id03667,0.9099873,0.0075149,0.0824978
id27531,0.9499415,0.0164287,0.0336299
id00608,0.0006058,0.9975979,0.0017963
id18141,0.0000967,0.0000273,0.9998760
id00008,0.9937605,0.0013411,0.0048985
id08845,0.1126312,0.0124908,0.8748781
id16610,0.9999548,0.0000445,0.0000007
id07464,0.0001295,0.0000010,0.9998695
id02189,0.9692331,0.0114738,0.0192931
id17456,0.0041715,0.0270860,0.9687425
id09421,0.0168554,0.0012250,0.9819196
id12813,0.0424126,0.0077988,0.9497886
id23428,0.0056091,0.0001821,0.9942088
id01358,0.9966820,0.0033138,0.0000041
id02737,0.0001080,0.9326376,0.0672545
id27430,0.0102769,0.0050569,0.9846662
id12857,0.0017883,0.7990011,0.1992105
id01905,0.0009556,0.0000002,0.9990443
id18314,0.9999928,0.0000072,0.0000000
id02216,0.9988824,0.0000078,0.0011098
id04034,0.0000003,0.9999997,0.0000000
id11461,0.0063729,0.9936247,0.0000024
id09397,0.0849085,0.0325465,0.8825450
id25870,0.0276529,0.0518480,0.9204990
id11653,0.5213623,0.0008499,0.4777878
id10046,0.9804269,0.0026566,0.0169165
id27294,0.9999572,0.0000266,0.0000161
id09975,0.9700251,0.0000007,0.0299743
id09133,0.0039458,0.0004244,0.9956297
id08410,0.4262438,0.0431645,0.5305917
id19062,0.0498103,0.9495087,0.0006811
id26530,0.0000003,0.0000005,0.9999992
id09772,0.2242965,0.0030765,0.7726270
id10360,0.9817763,0.0009799,0.0172438
id12530,0.0000256,0.9999710,0.0000034
id06013,0.1185171,0.0005667,0.8809162
id10525,0.9026672,0.0099665,0.0873663
id25934,0.0050676,0.9936726,0.0012598
id10624,0.9996695,0.0000254,0.0003051
id16000,0.0001065,0.0000232,0.9998703
id01995,0.0558688,0.0000564,0.9440748
id26809,0.0000000,0.0000000,1.0000000
id06631,0.0007574,0.9992225,0.0000201
id23869,0.0000271,0.0000010,0.9999719
id06357,0.2838662,0.5543867,0.1617471
id02926,0.0002750,0.0000005,0.9997245
id14130,0.9666174,0.0063817,0.0270009
id12672,0.0379427,0.9594139,0.0026435
id21593,0.9824916,0.0102788,0.0072296
id06089,0.0000114,0.9999876,0.0000010
id09878,0.0137508,0.2663029,0.7199463
id06940,0.0107818,0.7084876,0.2807306
id11312,0.0661328,0.9334818,0.0003854
id25039,0.0102527,0.0000299,0.9897173
id25401,0.2819834,0.4528452,0.2651714
id21772,0.1563802,0.0013760,0.8422438
id22915,0.0370584,0.9098747,0.0530669
id01096,0.0542623,0.8561266,0.0896111
id15071,0.0000024,0.9999343,0.0000633
id01062,0.0003166,0.0000012,0.9996822
id09059,0.0000000,0.9999992,0.0000008
id16954,0.5130596,0.2045609,0.2823795
id11730,0.6092503,0.3517600,0.0389897
id26294,0.0053133,0.0087577,0.9859289
id00940,0.0952117,0.7692316,0.1355567
id08422,0.3054329,0.4583321,0.2362350
id14612,0.0000001,0.0000000,0.9999999
id11545,0.9759498,0.0096885,0.0143617
id24921,0.0065957,0.0008271,0.9925772
id18942,0.8387160,0.0000001,0.1612839
id23652,0.0111986,0.9564569,0.0323445
id07261,0.1302106,0.0017906,0.8679988
id11791,0.9996395,0.0000808,0.0002797
id07207,0.6204942,0.0221363,0.3573696
id19774,0.9999520,0.0000186,0.0000294
id06049,0.1804356,0.3745516,0.4450129
id13983,0.7538895,0.0035872,0.2425233
id27463,0.0316148,0.0000903,0.9682949
id09046,0.0005734,0.2642555,0.7351711
id25994,0.8407953,0.1564278,0.0027769
id02689,0.0814012,0.9140314,0.0045674
id14829,0.0001167,0.9998833,0.0000000
id20759,0.0105015,0.0000009,0.9894976
id27848,0.6274526,0.0069521,0.3655953
id08225,0.0001225,0.0000152,0.9998623
id17637,0.2819315,0.0062405,0.7118280
id15355,0.9391794,0.0042976,0.0565230
id13448,0.8962634,0.0331518,0.0705849
id01981,0.0877518,0.2150069,0.6972413
id09107,0.0498315,0.0929637,0.8572048
id20630,0.8751942,0.1244166,0.0003892
id10726,0.2487154,0.7464687,0.0048159
id03636,0.0079722,0.0429165,0.9491113
id01736,0.3171525,0.6479317,0.0349158
id23828,0.1222889,0.7835319,0.0941792
id27861,0.2772450,0.0795005,0.6432545
id14983,0.9960305,0.0023232,0.0016463
id04726,0.2151711,0.1514913,0.6333376
id03313,0.0934071,0.0186634,0.8879295
id21981,0.2374099,0.6666288,0.0959613
id20082,0.9985065,0.0010163,0.0004772
id03502,0.9997658,0.0000181,0.0002161
id04804,0.4236390,0.0511881,0.5251730
id20635,0.1071754,0.0334622,0.8593624
id09564,0.9372151,0.0116700,0.0511149
id01354,0.0991108,0.7355298,0.1653594
id09441,0.0009809,0.0000000,0.9990191
id07175,0.9750099,0.0062996,0.0186904
id15544,0.0136147,0.0049784,0.9814069
id25935,0.1345499,0.3886596,0.4767905
id19230,0.1448366,0.8543560,0.0008074
id00718,0.0117184,0.0003687,0.9879129
id00274,0.9986708,0.0012924,0.0000368
id16546,0.9763601,0.0231426,0.0004972
id02136,0.0000000,0.9999997,0.0000003
id19618,0.0075676,0.4706557,0.5217767
id00503,0.0018386,0.0000027,0.9981587
id11300,0.5492303,0.4363226,0.0144472
id21526,0.0000102,0.9999896,0.0000002
id07300,0.0112685,0.8853814,0.1033500
id18782,0.5888732,0.4099165,0.0012103
id01883,0.0001161,0.9998358,0.0000481
id25235,0.7288735,0.1014551,0.1696714
id03747,0.1680448,0.1041342,0.7278210
id07155,0.9627208,0.0050529,0.0322263
id00565,,,
id11232,0.9999996,0.0000000,0.0000004
id00722,0.0010807,0.9946420,0.0042773
id19963,0.6312413,0.0365140,0.3322447
id16866,0.9364439,0.0000047,0.0635513
id17280,0.1700342,0.8282671,0.0016987
id04309,0.2596803,0.6286945,0.1116252
id23317,0.0000753,0.9999192,0.0000055
id25757,0.0079413,0.9451724,0.0468863
id17088,0.0022425,0.0073929,0.9903646
id19779,0.0006528,0.0000003,0.9993470
id26845,0.0001113,0.9961480,0.0037406
id01923,0.7627293,0.0213499,0.2159208
id09394,0.0037694,0.0097703,0.9864603
id25978,0.1485700,0.3168442,0.5345859
id03898,0.9444904,0.0168550,0.0386546
id11967,0.6782885,0.0208346,0.3008769
id14964,0.9899303,0.0009527,0.0091170
id06337,0.9059009,0.0170248,0.0770743
id26501,0.0034232,0.0010138,0.9955630
id20513,0.9997967,0.0001982,0.0000051
id05044,0.9998880,0.0000110,0.0001010
id07951,0.0451250,0.0001019,0.9547731
id14796,0.0327196,0.0209822,0.9462982
id09780,0.0285498,0.0013771,0.9700731
id13597,0.9998694,0.0001208,0.0000098
id26413,0.9999573,0.0000374,0.0000053
id14007,0.0002084,0.9997876,0.0000040
id01799,0.0410480,0.1181401,0.8408119
id24712,0.0009733,0.0112234,0.9878033
id13156,0.0611268,0.0431987,0.8956745
id25468,0.0000003,0.0000012,0.9999985
id25877,0.3012155,0.0406724,0.6581120
id22485,0.0000022,0.9999978,0.0000000
id09229,0.0139299,0.0000222,0.9860479
id25687,0.2404191,0.0810070,0.6785738
id12266,0.1116693,0.2251783,0.6631524
id19723,0.9843682,0.0021030,0.0135288
id03536,1.0000000,0.0000000,0.0000000
id24370,0.0003060,0.9995260,0.0001680
id10745,0.0000800,0.9998139,0.0001061
id17620,0.9142714,0.0042183,0.0815103
id16290,0.0000586,0.9999404,0.0000011
id04325,0.0752227,0.0445637,0.8802136
id23332,0.0005866,0.0000768,0.9993366
id15082,0.0000000,1.0000000,0.0000000
id21581,0.0093087,0.0455235,0.9451677
id17460,0.9207155,0.0028509,0.0764336
id17003,0.7846541,0.1700718,0.0452741
id15193,0.0000005,0.9999062,0.0000933
id08389,0.0399507,0.0463862,0.9136631
id19831,0.0000006,0.0000000,0.9999994
id25627,0.0014852,0.0004144,0.9981004
id14051,0.5260944,0.0200051,0.4539005
id00942,0.9994694,0.0003954,0.0001352
id09184,0.0250221,0.9484117,0.0265661
id21762,0.9448259,0.0550105,0.0001636
id07390,0.9206974,0.0426913,0.0366113
id25785,0.5969756,0.2497909,0.1532335
id17567,0.0002061,0.9991708,0.0006231
id13118,0.0000593,0.9998714,0.0000694
id17508,0.0000028,0.0000000,0.9999972
id21192,0.9993567,0.0000730,0.0005703
id27884,0.5770948,0.0318621,0.3910431
id08686,0.0001276,0.9601703,0.0397020
id01360,0.9816702,0.0173412,0.0009886
id13689,0.4785742,0.0004100,0.5210159
id01772,0.1036534,0.0112461,0.8851005
id17507,0.0000948,0.9870364,0.0128688
id17644,0.6629378,0.2768046,0.0602576
id00494,0.9596585,0.0390537,0.0012878
id09881,0.1947102,0.8008552,0.0044346
id02306,0.9352077,0.0002927,0.0644996
id06761,0.9370784,0.0435506,0.0193710
id15045,0.0182891,0.0641120,0.9175988
id05992,0.0000001,0.0000000,0.9999999
id18245,0.9497520,0.0274333,0.0228147
id01047,0.6159975,0.0200042,0.3639984
id23601,0.0004826,0.0000006,0.9995167
id13140,0.6089440,0.0030546,0.3880014
id05280,0.0000191,0.9989743,0.0010066
id03728,0.1104747,0.0002260,0.8892994
id15626,0.9669685,0.0009632,0.0320683
id03086,0.0000147,0.0000000,0.9999853
id27898,0.0495371,0.9309905,0.0194724
id05891,0.9999055,0.0000000,0.0000944
id02214,0.0016262,0.0002271,0.9981467
id17274,0.9875253,0.0059727,0.0065020
id09359,0.2991289,0.0019542,0.6989169
id03320,0.9775329,0.0000012,0.0224659
id26061,0.9564937,0.0043511,0.0391552
id02869,0.9920778,0.0079099,0.0000123
id21891,0.0000001,0.9999999,0.0000000
id06182,0.0742770,0.7968442,0.1288788
id13429,0.0000117,0.9999852,0.0000031
id15943,0.0001133,0.0001431,0.9997436
id13008,0.2964680,0.1643812,0.5391508
id08587,0.4648897,0.0260012,0.5091091
id03346,0.9959642,0.0032700,0.0007658
id02052,0.0371232,0.1311311,0.8317457
id00916,0.0226710,0.9675454,0.0097836
id11093,0.0829310,0.0230033,0.8940657
id15190,0.9999885,0.0000058,0.0000056
id23076,0.0873980,0.5415476,0.3710544
id25738,0.0000249,0.9999667,0.0000084
id21546,0.0000004,0.0000000,0.9999996
id17764,0.9987115,0.0006437,0.0006448
id11990,0.1674882,0.8324558,0.0000559
id21050,0.9715843,0.0261884,0.0022272
id18324,0.0973572,0.2173720,0.6852708
id20690,0.9298269,0.0210173,0.0491559
id19799,0.3040787,0.0068367,0.6890846
id12658,0.9748964,0.0230328,0.0020708
id03781,0.0020816,0.0002479,0.9976705
id04870,0.0001935,0.9591784,0.0406281
id20596,0.0287471,0.9633205,0.0079324
id26849,0.9999561,0.0000011,0.0000428
id00600,0.0167677,0.9770085,0.0062238
id11902,0.9886158,0.0017061,0.0096781
id19219,0.9951216,0.0012748,0.0036036
id14788,0.0165411,0.9834587,0.0000002
id22482,0.0000017,0.9998744,0.0001239
id15378,0.0000079,0.9999792,0.0000130
id14696,0.0017254,0.9982460,0.0000287
id17359,0.0693553,0.0558237,0.8748210
id16190,0.8877467,0.0311069,0.0811464
id21285,0.1361103,0.3264765,0.5374132
id06812,0.9968099,0.0023296,0.0008605
id15579,0.0000000,0.0007985,0.9992015
id26672,0.9960785,0.0039214,0.0000001
id09842,0.0020040,0.9306941,0.0673018
id06045,0.9993845,0.0005900,0.0000255
id21233,0.9179949,0.0794095,0.0025956
id16227,0.9968673,0.0014411,0.0016916
id17437,0.0014287,0.1614359,0.8371355
id02309,0.9998675,0.0001325,0.0000000
id18232,0.0000033,0.0000002,0.9999965
id23419,,,
id11924,0.9999518,0.0000002,0.0000479
id12263,0.9999993,0.0000000,0.0000007
id16734,0.4213897,0.3693931,0.2092172
id07989,0.9999943,0.0000046,0.0000011
id24633,0.0073960,0.0064646,0.9861393
id19770,0.9879509,0.0013639,0.0106852
id05094,0.2229995,0.0196182,0.7573823
id07252,0.6914421,0.2912751,0.0172828
id12536,0.9577673,0.0038706,0.0383621
id24324,0.9936059,0.0006980,0.0056961
id25546,0.3769543,0.0917380,0.5313077
id24732,0.8081575,0.0755068,0.1163357
id07280,0.0152835,0.0184392,0.9662773
id23268,0.6530083,0.1154130,0.2315787
id18050,0.0088935,0.0005458,0.9905607
id19360,0.9845717,0.0153455,0.0000827
id00456,0.0022213,0.9974329,0.0003458
id14069,0.0066211,0.9932904,0.0000885
id24965,0.0006518,0.9992876,0.0000605
id13245,0.1639398,0.0342657,0.8017946
id22515,0.0000261,0.9975527,0.0024212
id11332,0.8107485,0.0000002,0.1892513
id19876,0.0000652,0.0000172,0.9999176
id18315,0.8138537,0.0452563,0.1408899
id05260,0.2600160,0.6215571,0.1184269
id14594,0.0070104,0.9928844,0.0001052
id12867,0.9678918,0.0279139,0.0041943
id05902,0.0337537,0.9657219,0.0005244
id06390,0.0076402,0.0000002,0.9923596
id06005,0.3390124,0.4141990,0.2467886
id24075,0.2933172,0.4188673,0.2878155
id12630,0.3776688,0.6011258,0.0212054
id26378,0.0001219,0.0002222,0.9996559
id05535,0.0134498,0.8309540,0.1555962
id26702,0.0000000,0.0000000,1.0000000
id25209,0.1382642,0.0368642,0.8248716
id19835,0.0009104,0.0000321,0.9990575
id09511,0.0009430,0.9973797,0.0016773
id27364,0.4103649,0.5864045,0.0032307
id09695,0.9749476,0.0006736,0.0243789
id16165,0.9498455,0.0280799,0.0220746
id19503,0.0000003,0.0000000,0.9999997
id13511,0.0032301,0.0060312,0.9907387
id18752,0.0642737,0.0097874,0.9259389
id18278,0.9873697,0.0082999,0.0043305
id27219,0.0233578,0.1215724,0.8550698
id05454,0.0002340,0.9903333,0.0094326
id12347,0.3446628,0.0257582,0.6295790
id10397,0.7607450,0.0313531,0.2079019
id18543,0.2945787,0.2824667,0.4229545
id05210,0.9225554,0.0774432,0.0000014
id23141,0.0012813,0.9977916,0.0009270
id17139,0.9979719,0.0020170,0.0000112
id21399,0.9991103,0.0002988,0.0005909
id18728,0.9970459,0.0000690,0.0028851
id12170,0.3608751,0.6141674,0.0249575
id02225,0.0364494,0.3678487,0.5957019
id27210,0.0349554,0.9606785,0.0043661
id01242,0.0445578,0.0015628,0.9538793
id16587,0.0745878,0.0948220,0.8305901
id11144,0.0925478,0.0695470,0.8379052
id13709,0.7151935,0.0064574,0.2783491
id00841,0.0015188,0.9982792,0.0002020
id09692,0.0000002,0.0000000,0.9999998
id07635,0.9949535,0.0050456,0.0000009
id11375,0.9631219,0.0109313,0.0259468
id05703,0.8658221,0.0154080,0.1187700
id02757,0.9995226,0.0004746,0.0000028
id08216,0.0233672,0.9746840,0.0019488
id09311,0.0024783,0.0946718,0.9028500
id11169,0.9087323,0.0593003,0.0319673
id23806,0.9999670,0.0000016,0.0000314
id01253,0.0122952,0.0000000,0.9877048
id27558,0.3495081,0.0087336,0.6417583
id06695,1.0000000,0.0000000,0.0000000
id22654,0.0000220,0.9992021,0.0007759
id16201,0.1197970,0.0000007,0.8802023
id00873,0.2830674,0.7060697,0.0108630
id07131,0.4397572,0.5576836,0.0025592
id11454,0.0108729,0.9867777,0.0023495
id19481,0.9997725,0.0000000,0.0002275
id16409,0.7228047,0.0207889,0.2564064
id01686,0.8772068,0.0016738,0.1211194
id24068,0.7865926,0.0503191,0.1630883
id14825,0.9078579,0.0262666,0.0658755
id13611,0.9309681,0.0652876,0.0037443
id05586,0.9999812,0.0000177,0.0000011
id04497,0.9999611,0.0000375,0.0000014
id13912,0.6405632,0.3495310,0.0099058
id09675,0.1413594,0.0209490,0.8376916
id23620,0.0000083,0.9985954,0.0013962
id05596,0.0011092,0.2835951,0.7152958
id09067,0.0001980,0.0000522,0.9997498
id05445,0.0034949,0.9960840,0.0004211
id16825,0.0000108,0.0000040,0.9999853
id21127,0.9999645,0.0000007,0.0000348
id01740,0.0000020,0.0000016,0.9999964
id12719,0.9274996,0.0167457,0.0557548
id14137,0.0038941,0.0747758,0.9213301
id08909,0.0000000,0.0000037,0.9999963
id24041,0.5299486,0.1012829,0.3687685
id14489,0.9560639,0.0423401,0.0015960
id14961,0.0000683,0.0000005,0.9999312
id19923,0.3535386,0.5359149,0.1105465
id03339,0.0088437,0.9794630,0.0116934
id08864,0.0000008,0.0000006,0.9999986
id19803,0.1830670,0.0067540,0.8101791
id09810,0.8313722,0.0011593,0.1674685
id23324,0.9999557,0.0000000,0.0000443
id22050,0.0023707,0.9965028,0.0011265
id11386,0.8801831,0.1186402,0.0011767
id14739,0.9997835,0.0000000,0.0002165
id02882,0.8815505,0.0244711,0.0939784
id11988,0.0836508,0.0418101,0.8745391
id18839,0.0126150,0.9868198,0.0005652
id08474,0.0000475,0.9999467,0.0000057
id01060,0.0786547,0.9195808,0.0017645
id06551,0.9999200,0.0000138,0.0000662
id06210,0.0029773,0.0000000,0.9970227
id12349,0.0005384,0.0062117,0.9932499
id21813,0.0450463,0.0017316,0.9532221
id13028,0.0209753,0.9758213,0.0032034
id10021,0.1570205,0.0183011,0.8246785
id07425,0.0000850,0.0000052,0.9999098
id24409,0.0000054,0.9999944,0.0000002
id21183,0.8789043,0.1058161,0.0152796
id26178,0.2923818,0.7067517,0.0008665
id24033,0.0334618,0.0331888,0.9333494
id14793,0.0000000,0.0000000,1.0000000
id03053,0.9878272,0.0032612,0.0089116
id24285,0.3859720,0.0155696,0.5984584
id09137,0.9999977,0.0000006,0.0000017
id03185,0.9999158,0.0000000,0.0000842
id21242,0.0088898,0.8890506,0.1020596
id17446,0.4611161,0.2674776,0.2714063
id00087,0.0147820,0.9825855,0.0026325
id11019,0.9960861,0.0031245,0.0007894
id18832,0.0003775,0.9995957,0.0000268
id19224,0.9975056,0.0000189,0.0024755
id17436,0.1966476,0.0840764,0.7192760
id09895,0.0000000,0.0000000,1.0000000
id20296,0.0274782,0.0000179,0.9725039
id03074,0.2078417,0.7622449,0.0299133
id09152,0.0000083,0.9999891,0.0000026
id15277,0.0563380,0.0002700,0.9433920
id07520,0.4636784,0.5360141,0.0003074
id12928,0.0000000,1.0000000,0.0000000
id06197,0.0268033,0.0212143,0.9519824
id24099,0.9987021,0.0000172,0.0012806
id17392,0.5824176,0.2142855,0.2032969
id17303,0.8413843,0.0007283,0.1578874
id05682,0.9988873,0.0000126,0.0011001
id14339,0.9934214,0.0024448,0.0041338
id07873,0.0017381,0.1666616,0.8316003
id06939,0.1309716,0.1163341,0.7526943
id14827,0.5913924,0.1561333,0.2524743
id19768,0.1639145,0.4780196,0.3580659
id18080,0.9711433,0.0001530,0.0287036
id17384,0.5283626,0.3164499,0.1551876
id12059,0.7304427,0.2131920,0.0563653
id27382,0.0000182,0.0000070,0.9999748
id23252,0.7828857,0.0754700,0.1416443
id14797,0.0021050,0.0002403,0.9976547
id25826,0.0054501,0.0009052,0.9936447
id27569,0.9639405,0.0000533,0.0360062
id05079,0.9995364,0.0000565,0.0004071
id23749,0.7973384,0.0656720,0.1369896
id04852,0.0000088,0.0000000,0.9999912
id08920,0.9797167,0.0122543,0.0080289
id15229,0.5354735,0.0962000,0.3683265
id11992,0.0837778,0.8378598,0.0783624
id21087,0.0252494,0.0969985,0.8777521
id22173,0.6093028,0.2427851,0.1479121
id26488,0.1380574,0.2492373,0.6127054
id09378,0.7940045,0.0045707,0.2014248
id19280,0.6008168,0.3935833,0.0055999
id00701,0.0000111,0.0001039,0.9998850
id18252,0.9946348,0.0007088,0.0046564
id19850,0.0050132,0.0169844,0.9780024
id00967,0.0119930,0.9752205,0.0127865
id00670,0.8157442,0.0418143,0.1424415
id10795,0.0000085,0.0000001,0.9999914
id27312,0.0692531,0.0731936,0.8575533
id10703,0.0391616,0.0000835,0.9607548
id25596,0.6107384,0.3528997,0.0363619
id00443,0.0150123,0.0000079,0.9849799
id21638,0.0071333,0.9898763,0.0029904
id15800,0.0001875,0.9861527,0.0136598
id23367,0.6371778,0.0152046,0.3476176
id03600,0.7937484,0.0371891,0.1690625
id07147,0.4753826,0.1408729,0.3837445
